network,scenario_id,true_source,horizon_h,n_total_nodes,rank_true_source,reciprocal_rank,specificity_pct,top1_source,top1_correct,top5_contains_true,posterior_true_source,nll_true_source,posterior_entropy,top1_top2_margin,candidate_set_size,sensor_design,sensor_count
Net3,16,115,24,97,1,1.0,98.96907216494846,115,1,1,0.9913681851089414,0.008669284783149217,0.05546820887814757,0.9862860698294835,1,103;117;119;187;217,5
Net3,17,117,1,97,92,0.010869565217391304,5.154639175257736,10,0,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92,103;117;119;187;217,5
Net3,17,117,2,97,92,0.010869565217391304,5.154639175257736,10,0,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92,103;117;119;187;217,5
Net3,17,117,4,97,1,1.0,98.96907216494846,117,1,1,0.8879684015908148,0.11881912041721268,0.43961034233303886,0.8305898621000551,1,103;117;119;187;217,5
Net3,17,117,8,97,1,1.0,98.96907216494846,117,1,1,0.9257227508515321,0.07718049429455666,0.2815653180153952,0.855953814955723,1,103;117;119;187;217,5
Net3,17,117,16,97,1,1.0,98.96907216494846,117,1,1,0.9105717692580795,0.09368255891424611,0.3209741426177183,0.8263157527564889,1,103;117;119;187;217,5
Net3,17,117,24,97,1,1.0,98.96907216494846,117,1,1,0.9060476033442438,0.09866343199689226,0.33309168889846974,0.8177977176582774,1,103;117;119;187;217,5
Net3,18,119,1,97,92,0.010869565217391304,5.154639175257736,10,0,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92,103;117;119;187;217,5
Net3,18,119,2,97,92,0.010869565217391304,5.154639175257736,10,0,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92,103;117;119;187;217,5
Net3,18,119,4,97,3,0.3333333333333333,96.90721649484536,121,0,1,0.31660908988385394,1.150087421006587,1.2820891357979742,0.0,3,103;117;119;187;217,5
Net3,18,119,8,97,2,0.5,97.9381443298969,121,0,1,0.40261998435206064,0.9097621287767362,1.0665983810154633,0.09169173437577083,2,103;117;119;187;217,5
Net3,18,119,16,97,1,1.0,98.96907216494846,119,1,1,0.8939608530069736,0.11209329335017448,0.39094015814081845,0.8023054584008876,1,103;117;119;187;217,5
Net3,18,119,24,97,2,0.5,97.9381443298969,121,0,1,0.054722676876877534,2.905477087330783,0.3931605398606746,0.8455414403795861,1,103;117;119;187;217,5
Net3,19,120,1,97,92,0.010869565217391304,5.154639175257736,10,0,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92,103;117;119;187;217,5
Net3,19,120,2,97,92,0.010869565217391304,5.154639175257736,10,0,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92,103;117;119;187;217,5
