network,scenario_id,true_source,horizon_h,method,n_total_nodes,sensor_design,sensor_count,n_ge_true_source,n_gt_true_source,specificity_pct,in_tied_argmax,top1_correct,posterior_true_source,nll_true_source,posterior_entropy,top1_top2_margin,candidate_set_size_q25
Net3,72,231,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,72,231,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,72,231,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,72,231,16,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.017823707759285778,4.027225811282485,3.6784822871206604,0.015403491570856187,8
Net3,72,231,16,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,72,231,24,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.0011854039986171634,6.73767163539439,1.5438496152774073,0.015884129375829503,3
Net3,72,231,24,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,73,237,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,73,237,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,73,237,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,73,237,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,73,237,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,73,237,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,73,237,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,73,237,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,73,237,16,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.017823707759285778,4.027225811282485,3.6784822871206604,0.015403491570856187,8
Net3,73,237,16,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,73,237,24,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.0011854039986171634,6.73767163539439,1.5438496152774073,0.015884129375829503,3
Net3,73,237,24,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,74,239,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,74,239,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,74,239,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,74,239,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,74,239,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,74,239,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,74,239,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,74,239,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,74,239,16,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.017823707759285778,4.027225811282485,3.6784822871206604,0.015403491570856187,8
Net3,74,239,16,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,74,239,24,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.0011854039986171634,6.73767163539439,1.5438496152774073,0.015884129375829503,3
Net3,74,239,24,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,75,241,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,75,241,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,75,241,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,75,241,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,75,241,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,75,241,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,75,241,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,75,241,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,75,241,16,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.017823707759285778,4.027225811282485,3.6784822871206604,0.015403491570856187,8
Net3,75,241,16,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,75,241,24,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.0011854039986171634,6.73767163539439,1.5438496152774073,0.015884129375829503,3
Net3,75,241,24,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,76,243,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,76,243,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,76,243,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,76,243,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,76,243,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,76,243,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,76,243,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,76,243,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,76,243,16,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.017823707759285778,4.027225811282485,3.6784822871206604,0.015403491570856187,8
Net3,76,243,16,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,76,243,24,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.0011854039986171634,6.73767163539439,1.5438496152774073,0.015884129375829503,3
Net3,76,243,24,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,77,247,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,77,247,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,77,247,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,77,247,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,77,247,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,77,247,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,77,247,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,77,247,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,77,247,16,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.017823707759285778,4.027225811282485,3.6784822871206604,0.015403491570856187,8
Net3,77,247,16,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,77,247,24,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.0011854039986171634,6.73767163539439,1.5438496152774073,0.015884129375829503,3
Net3,77,247,24,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,78,249,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,78,249,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,78,249,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,78,249,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,78,249,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,78,249,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,78,249,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,78,249,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,78,249,16,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.017823707759285778,4.027225811282485,3.6784822871206604,0.015403491570856187,8
Net3,78,249,16,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,78,249,24,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.0011854039986171634,6.73767163539439,1.5438496152774073,0.015884129375829503,3
Net3,78,249,24,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,79,251,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,79,251,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,79,251,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,79,251,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,79,251,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,79,251,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,79,251,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,79,251,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,79,251,16,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.017823707759285778,4.027225811282485,3.6784822871206604,0.015403491570856187,8
Net3,79,251,16,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,79,251,24,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.0011854039986171634,6.73767163539439,1.5438496152774073,0.015884129375829503,3
Net3,79,251,24,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,80,253,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,80,253,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,80,253,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,80,253,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,80,253,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,80,253,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,80,253,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,80,253,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,80,253,16,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.017823707759285778,4.027225811282485,3.6784822871206604,0.015403491570856187,8
Net3,80,253,16,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,80,253,24,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.0011854039986171634,6.73767163539439,1.5438496152774073,0.015884129375829503,3
Net3,80,253,24,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,81,255,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,81,255,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,81,255,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,81,255,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,81,255,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,81,255,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,81,255,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,81,255,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,81,255,16,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.017823707759285778,4.027225811282485,3.6784822871206604,0.015403491570856187,8
Net3,81,255,16,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,81,255,24,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.0011854039986171634,6.73767163539439,1.5438496152774073,0.015884129375829503,3
Net3,81,255,24,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,82,257,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,82,257,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,82,257,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,82,257,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,82,257,4,probability_based,97,103;117;119;187;217,5,2,1,97.9381443298969,0,0,0.4755944805414923,0.7431897194862321,0.7887492159009091,0.025031288449552214,2
Net3,82,257,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,82,257,8,probability_based,97,103;117;119;187;217,5,2,1,97.9381443298969,0,0,0.4610736751457485,0.7741974328203161,0.698351154870813,0.0766999654966174,2
Net3,82,257,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,82,257,16,probability_based,97,103;117;119;187;217,5,2,1,97.9381443298969,0,0,0.44886070247432586,0.8010426788522215,0.6884794396130283,0.10222248746353652,2
Net3,82,257,16,contaminant_status,97,103;117;119;187;217,5,49,0,49.48453608247423,1,0,0.02040816326530612,3.891820298110627,3.891820298110627,0.0,49
Net3,82,257,24,probability_based,97,103;117;119;187;217,5,2,1,97.9381443298969,0,0,0.2948412238616928,1.221318291734605,0.6064297079294594,0.41031755227661104,2
Net3,82,257,24,contaminant_status,97,103;117;119;187;217,5,49,0,49.48453608247423,1,0,0.02040816326530612,3.891820298110627,3.891820298110627,0.0,49
Net3,83,259,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,83,259,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,83,259,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,83,259,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,83,259,4,probability_based,97,103;117;119;187;217,5,3,2,96.90721649484536,0,0,0.31638902127175766,1.1507827425789088,1.0977425443709992,0.01752847763278431,3
Net3,83,259,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,83,259,8,probability_based,97,103;117;119;187;217,5,3,2,96.90721649484536,0,0,0.2940840281852741,1.2238897423254032,1.0929884935332301,0.05420621326681968,3
Net3,83,259,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,83,259,16,probability_based,97,103;117;119;187;217,5,3,2,96.90721649484536,0,0,0.2779071929005848,1.2804680595150777,1.0877027009223148,0.07381826468592695,3
Net3,83,259,16,contaminant_status,97,103;117;119;187;217,5,47,0,51.546391752577314,1,0,0.02127659574468085,3.8501476017100584,3.850147601710058,0.0,47
Net3,83,259,24,probability_based,97,103;117;119;187;217,5,3,2,96.90721649484536,0,0,0.13742570691267306,1.9846718212597543,0.9233534100269953,0.35392937259589874,2
Net3,83,259,24,contaminant_status,97,103;117;119;187;217,5,47,0,51.546391752577314,1,0,0.02127659574468085,3.8501476017100584,3.850147601710058,0.0,47
Net3,84,261,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,84,261,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,84,261,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,84,261,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,84,261,4,probability_based,97,103;117;119;187;217,5,2,1,97.9381443298969,0,0,0.46219980218777884,0.7717580091216566,0.7938472337150544,0.04993294261862441,2
Net3,84,261,4,contaminant_status,97,103;117;119;187;217,5,3,0,96.90721649484536,1,0,0.3333333333333333,1.0986122886681098,1.0986122886681096,0.0,3
Net3,84,261,8,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.939304252142056,0.06261583506541961,0.22887762344533236,0.8786085043780414,1
Net3,84,261,8,contaminant_status,97,103;117;119;187;217,5,2,0,97.9381443298969,1,0,0.5,0.6931471805599453,0.6931471805599453,0.0,2
Net3,84,261,16,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9967795164363414,0.003225680481575874,0.021695147520282756,0.9935590328726831,1
Net3,84,261,16,contaminant_status,97,103;117;119;187;217,5,2,0,97.9381443298969,1,0,0.5,0.6931471805599453,0.6931471805599453,0.0,2
Net3,84,261,24,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9966105918031696,0.0033951652531496786,0.02265956082549915,0.9932211836063392,1
Net3,84,261,24,contaminant_status,97,103;117;119;187;217,5,2,0,97.9381443298969,1,0,0.5,0.6931471805599453,0.6931471805599453,0.0,2
Net3,85,263,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,85,263,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,85,263,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,85,263,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,85,263,4,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9973681120067093,0.0026353574994000158,0.018806810958209047,0.9948746917266925,1
Net3,85,263,4,contaminant_status,97,103;117;119;187;217,5,3,0,96.90721649484536,1,0,0.3333333333333333,1.0986122886681098,1.0986122886681096,0.0,3
Net3,85,263,8,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9999996710502157,3.2894983840463943e-07,5.239334076101482e-06,0.9999993421029554,1
Net3,85,263,8,contaminant_status,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,-0.0,1.0,1
Net3,85,263,16,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9999996537397321,3.4626032785084306e-07,5.4972539663883815e-06,0.9999993074794641,1
Net3,85,263,16,contaminant_status,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,-0.0,1.0,1
Net3,85,263,24,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9999999826869809,1.7313019279309373e-08,3.2672795600425805e-07,0.9999999653739617,1
Net3,85,263,24,contaminant_status,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,-0.0,1.0,1
Net3,86,265,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,86,265,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,86,265,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,86,265,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,86,265,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,86,265,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,86,265,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,86,265,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,86,265,16,probability_based,97,103;117;119;187;217,5,2,0,97.9381443298969,1,0,0.4748757874787174,0.7447020091893999,0.9041288107643455,0.0,2
Net3,86,265,16,contaminant_status,97,103;117;119;187;217,5,9,0,90.72164948453609,1,0,0.1111111111111111,2.1972245773362196,2.197224577336219,0.0,9
